Item_Name,SKU,GMV,Units_Sold,Orders,Offer_Pageviews,Offer_Conversion,Item_id,Base_Item_Id,Item_Pageviews,Item_Conversion,Auth_Sales,Cancelled_Sales,Refund_Sales,Department,Brand,Listing_Quality_Score,GMV_Minus_Commission,AUR,Cancelled_Units,Item_Condition
Acer Desktop Computer VGA Cable 5 FT,UIZN-K11M-LB3JI,102.31,53,50,497,9.859154929577464,835755182,835755182,2384,7.130872483221476,103.30,0.99,0.00,COMPUTER ACCESSORIES,generic,17.460317346784805,86.97,1.91296296300000000,1,New
Pre-Owned Windows 11 Pro 64bit Fast Dell 7010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 1TB Hard Drive (Monitor Not Included) Keyboard and Mouse,RDY-Y6M-V6N,0.00,0,0,2,0.0,634393112,634393112,3,0.0,0.00,0.00,0.00,TABLETS,Dell,66.66666666666667,0.00,"",0,Pre-Owned: Like New
Fast Dell Optiplex 7010 Desktop PC I5-3470 Quad Core 3.2Ghz 8Gb 2TB DVDRW Windows 11 64 Bit WiFi with (Monitor Not Included),G4F-D5NJ-EX0,1209.46,7,9,29,27.586206896551722,797145594,797145594,47,19.148936170212767,1555.02,0.00,345.56,COMPUTING,Dell,63.381766686072716,1136.87,172.78000000000000000,0,New
Pre-Owned Windows 11 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 500GB Hard Drive with a (Monitor Not Included) Keyboard and Mouse! - Used,UK8-3D26-X52,0.00,0,0,0,"",672115624,672115624,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Like New
"Dell OptiPlex 7010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 500GB SATA Hard Drive, Windows 11 Professional 64bit",CR6-3S11-C10,0.00,0,1,1,100.0,880747933,880747933,3,33.33333333333333,135.90,0.00,135.90,COMPUTING,Dell,50.0,0.00,135.90000000000000000,0,New
"Pre-Owned HP Elite Desktop Computers, Intel Core 2 Duo, 4GB, 160GB HD",TE8-9B76-U69,0.00,0,0,0,"",775644148,775644148,5,0.0,0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Good
Pre-Owned Used Dell 7010 OptiPlex Desktop Computer Bundle with an Intel i3 3.1GHz Processor 16GB of RAM a 2TB Hard Drive and a (Monitor Not Included) with Windows 11 Pro Premium,BHY-O8F3-Q4U,170.09,1,1,1,100.0,510307255,510307255,1,100.0,170.09,0.00,0.00,TABLETS,Dell,100.0,159.88,170.09000000000000000,0,Pre-Owned: Good
"DELL Optiplex 990 Tower Computer PC, Intel Quad-Core i5, 500GB HDD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse",PD6-4D3-N4H,1553.93,12,12,44,22.727272727272727,540388893,540388893,82,14.634146341463413,1801.61,0.00,247.68,TABLETS,Dell,59.22012488047282,1460.70,128.68642857140000000,0,New
"Windows 11 Pro Dell OptiPlex 7010 Desktop Computer, Intel Core i5 3rd Quad-core 3.30 GHz, 16GB RAM DDR3 SDRAM, 500GB HDD, Small Form Factor, Black, Gray with (Monitor Not Included)",B9I-PI7A-YWT,14439.39,95,116,5534,2.132273220093965,451397237,451397237,7900,1.5063291139240507,19156.66,1217.36,3499.91,COMPUTING,Dell,53.00674855414732,13582.17,152.03698412700000000,8,New
Restored Dell Optiplex 7010 Windows 11 Pro Desktop PC Tower Core i3 3.1GHz Processor 16GB RAM 2TB Hard Drive DVD-RW Wifi with a (Monitor Not Included) Computer (Refurbished),QJH-L8-CQH,338.06,2,2,4,50.0,2573471009,2573471009,13,15.384615384615385,338.06,0.00,0.00,TABLETS,Dell,100.0,317.78,169.03000000000000000,0,Restored: Like New
HP Compaq Elite 8300 - DT Core i5 6500 / up to 3.6 GHz - RAM 8 GB - SSD 240 GB - DVD - HD Graphics 530 - Gigabit Ethernet - Win 10 Pro 64-bit - monitor: none - black - refurbished - Grade A,IUJ-M9T-MJS,0.00,0,0,0,"",358676431,358676431,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,New
Pre-Owned Dell OptiPlex Windows 10 Pro SFF Desktop Computer with an Intel Quad Core i5 CPU 8GB RAM 500GB HD DVD-RW Wi-fi and a - Used Computer with 1 Year Warranty! - Used,LX7-7I51-C92,148.09,1,1,1,100.0,701097527,701097527,1,100.0,148.09,0.00,0.00,TABLETS,Dell,100.0,139.20,148.09000000000000000,0,Pre-Owned: Good
Dell Desktop 7010 Computer PC Intel Core i5 3.1GHz 16GB 512SSD HDD DVD Wi-Fi Windows 11 Pro with (Monitor Not Included),IIQ-JA6U-3HP,627.70,3,6,24,25.0,839317162,839317162,39,15.384615384615385,1268.22,0.00,640.52,COMPUTING,Dell,55.55089369687167,590.05,211.37000000000000000,0,New
"Restored Dell OptiPlex 990 Desktop Computer, Intel Core i5 2nd Gen i5-2400 Quad-core (4 Core) 3.10 GHz, 16GB RAM DDR3 SDRAM, 480SSD HDD (Refurbished)",C5C-7PQK-EA1,152.89,1,1,0,"",917453190,917453190,9,11.11111111111111,152.89,0.00,0.00,TABLETS,Dell,33.333333333333336,143.72,152.89000000000000000,0,Restored: Good
DELL Desktop PC 2TB Core i5 16GB RAM WiFi WIN 10 Computer For Fortnite gaming,BO4-7M90-S90,185.63,1,2,3,66.66666666666666,753643026,753643026,3,66.66666666666666,368.49,0.00,182.86,COMPUTING,Dell,50.0,174.49,184.24500000000000000,0,New
"Pre-Owned DELL OptiPlex 7010 Desktop Computer PC - Intel Quad-Core i5, 750GB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse (Used )",KRY4-Z2N-D4FPM,0.00,0,0,0,"",2975062641,2975062641,0,"",0.00,0.00,0.00,TABLETS,Dell,66.66666666666667,0.00,"",0,Pre-Owned: Like New
"Restored Dell OptiPlex 9020 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB RAM, 500GB HDD, Windows 10 Pro 64-Bit, 24"" Widescreen, Wi-Fi (Refurbished)",DGM-D2U-OEP,0.00,0,1,3,33.33333333333333,112286678,112286678,7,14.285714285714285,148.64,0.00,148.64,TABLETS,Dell,50.0,0.00,148.64000000000000000,0,Restored: Like New
Pre-Owned Dell Optiplex 7010 Windows 11 Pro Premium Desktop PC Tower Core i3 3.1GHz Processor 8GB RAM 500GB Hard Drive DVD-RW Wi-Fi (Monitor Not Included) - Used Computer,WW3-0Z52-K92,0.00,0,0,1,0.0,419336817,419336817,2,0.0,0.00,0.00,0.00,TABLETS,Dell,55.442185719807945,0.00,"",0,Pre-Owned: Good
"Dell OptiPlex 7010 Ultra Small Form Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 4, 8GB DDR3 RAM, 1TB HDD Hard Drive, Windows 7 Pro 64Bit with 19"" LCD Monitor",IN3-4N75-G43,0.00,0,1,2,50.0,411727835,411727835,5,20.0,172.59,0.00,172.59,COMPUTING,Dell,50.0,0.00,172.59000000000000000,0,New
"Restored Dell Optiplex 7010-D WA1-0355 Desktop PC with Intel Core i5-3470 Processor, 16GB Memory, 2TB Hard Drive and Windows 10 Pro (Monitor Not Included) (Refurbished)",28A-X9W-W20,236.66,2,2,3,66.66666666666666,50644434,50644434,9,22.22222222222222,236.66,0.00,0.00,TABLETS,Dell,66.32655715942383,222.46,118.33000000000000000,0,Restored: Like New
HP 6300 Professional Desktop Computer 4GB RAM 120GB SSD Windows 10 Pro,STM-F2T-HIG,0.00,0,0,0,"",846487597,846487597,0,"",0.00,0.00,0.00,TABLETS,HP,100.0,0.00,"",0,New
"Pre-Owned Dell OptiPlex 7010 Desktop Computer OptiPlex Tower Core i3 Processor 8GB Memory 2TB Hard Drive DVD Wi-fi with a 19"" LCD Monitor - Used PC Windows 11",IT6-LFSG-H3T,297.78,2,2,0,"",897264695,897264695,6,33.33333333333333,297.78,0.00,0.00,TABLETS,Dell,29.154566764831543,279.92,148.89000000000000000,0,Pre-Owned: Good
"Restored Dell OptiPlex 7020 Desktop Computer Core i5 3.2GHz Processor 8GB RAM 500GB Hard Drive DVD-RW Wi-Fi with a 19"" LCD- Windows 10 PC (Refurbished)",MEG-X6G-XUK,238.02,2,2,0,"",462152357,462152357,4,50.0,238.02,0.00,0.00,TABLETS,Dell,32.653114318847656,223.74,119.01000000000000000,0,Restored: Like New
"""DELL Optiplex 7010 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVW, WIFI (Used )""",FFC-CLI-1A0,0.00,0,0,0,"",54388684,54388684,12,0.0,0.00,0.00,0.00,TABLETS,Dell,24.489835739135742,0.00,"",0,Pre-Owned: Like New
Pre-Owned Dell OptiPlex 7010 Windows 11 Pro Desktop Computer Intel Core i5 3.1GHz Processor 8GB RAM 2TB HD Wifi with a Monitor Not Included Monitor Keyboard and Mouse - Used PC with a 1 Year Warranty,CYJ-FQJC-HPL,470.16,3,4,0,"",546176412,546176412,135,2.9629629629629632,783.60,0.00,313.44,TABLETS,Dell,37.99806340535482,432.55,156.72000000000000000,0,Pre-Owned: Good
Pre-Owned Dell OptiPlex 7010 SFF Desktop Computer Intel Quad Core i5 CPU 8GB Memory 1TB HD DVD-RW Wi-fi and a (Monitor Not Included) Windows 11 - Used PC,JV8-7P16-G34,0.00,0,0,0,"",224606800,224606800,0,"",0.00,0.00,0.00,TABLETS,Dell,65.11175537109375,0.00,"",0,Pre-Owned: Good
"Restored Lenovo M91 ThinkCentre Desktop Computer Intel Core I5 3.2GHz 16GB RAM 500GB HDD Windows 10 Home Includes Bluetooth,WIFI,20"" Brand new monitor and Keyboard and Mouse (Refurbished)",FAG-I8B-KAE,149.50,1,1,0,"",405796633,405796633,4,25.0,149.50,0.00,0.00,TABLETS,Lenovo,33.67344284057617,140.53,149.50000000000000000,0,Restored: Like New
"Restored Dell Optiplex Desktop Computer 3.0 GHz Core i5 Tower PC, 8GB, 1TB HDD, Windows 10 x64, 22"" Dual Monitor , USB Mouse & Keyboard (Refurbished)",LJX-P6R-TCY,0.00,0,0,0,"",621594844,621594844,0,"",0.00,0.00,0.00,TABLETS,Dell,33.333333333333336,0.00,"",0,Restored: Like New
"Dell Optiplex 790 Tower Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 512SSD SATA Hard Drive, Windows 10 Pro 64bit (Monitor Not Included)",SCG-875L-MGM,185.45,1,1,1,100.0,247009836,247009836,1,100.0,185.45,0.00,0.00,COMPUTING,Dell,12.903135299682617,174.32,185.45000000000000000,0,New
"Gaming DELL OptiPlex 7010 Desktop Computer PC - Intel Quad-Core i5, 128GB SSD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used - Like )",G1Y-3Q-9MZ,173.82,1,1,3,33.33333333333333,3472326833,3472326833,7,14.285714285714285,173.82,0.00,0.00,TABLETS,Dell,9.329461415608725,163.39,173.82000000000000000,0,New
"Pre-Owned Lenovo ThinkCentre M93p Tiny Desktop, Intel Core i5 Upto 3.6GHz, 8GB DDR3L, 240GB SSD, Wifi, Dual Monitor Capable, Windows 10 Professional 64Bit",AGJ-B2J-JNJ,0.00,0,0,0,"",902170345,902170345,0,"",0.00,0.00,0.00,TABLETS,Lenovo,0.0,0.00,"",0,Pre-Owned: Good
"Pre-Owned Used Windows 11 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 2TB Hard Drive with a i9"" LCD Monitor Keyboard and Mouse",YBC-W9Y-OSY,0.00,0,0,0,"",945240583,945240583,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Good
Dell OptiPlex 7010 Windows 11 Pro Premium Desktop PC Tower Core i5 3.1GHz Processor 16GB RAM 2TB Hard Drive DVD-RW Wi-Fi with a 19 -Used Computer,K2M-U1-BVK,-196.02,-1,1,2,50.0,3597422457,3597422457,2,50.0,196.02,0.00,392.04,TABLETS,Dell,0.0,-184.26,196.02000000000000000,0,New
"Dell OptiPlex 3010-T Desktop PC with Intel Core i5-3570 Processor, 8GB Memory, 2TB Hard Drive and Windows 11 Pro (Monitor Not Included) (Used-like )",PH4-7U56-P39,125.40,1,1,0,"",299252265,299252265,0,"",125.40,0.00,0.00,TABLETS,Dell,0.0,117.88,125.40000000000000000,0,New
"Dell OptiPlex 3010 Desktop Computer Core i5 SFF Windows 11 Pro 16GB RAM, 512GB SSD with Keyboard and Mouse (Monitor Not Included)(Used-Like New)",XKP-9TDM-GII,0.00,0,0,0,"",307738480,307738480,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,New
"Restored HP Desktop Towers with Monitor Computer, Intel Core i5, 16GB RAM, 1TB HD, DVD-ROM, Windows 10 Home, Black (Refurbished)",AOZ-MON3-OI12,0.00,0,0,0,"",944939863,944939863,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Restored: Like New
"Pre-Owned Used Dell 7010 Desktop PC with Intel Core i3 Processor, 4GB Memory, 500GB Hard Drive and Windows 11 Pro",00885865337269,134.23,1,1,2,50.0,183503354,183503354,3,33.33333333333333,134.23,0.00,0.00,TABLETS,Dell,100.0,126.18,134.23000000000000000,0,Pre-Owned: Good
Restored Dell OptiPlex 7010 Desktop Computer Tower Quad Core Intel i5 (3.5GHz Turbo) 16GB DDR3 RAM 250GB SSD Solid State WiFi-5G + Bluetooth Windows 10 Pro Home or Office PC (Refurbished),9MS-S8K-5SO7,0.00,0,0,0,"",1883403872,1818655951,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Restored: Like New
"HP Compaq 8300 Tower Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB DDR3 RAM, 2TB SATA Hard Drive, Windows 10 Professional 64 bit Refurbished",HSL-L8J-HXF,0.00,0,0,0,"",513683966,513683966,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,New
"Dell OptiPlex 7010 Desktop Computer, Intel Core i5, 16 GB, 1 TB HDD, Small Form Factor, Black",26Z-A61-Y4K,0.00,0,0,0,"",49122965,49122965,8,12.5,0.00,0.00,0.00,TABLETS,Dell,32.653114318847656,0.00,"",0,Pre-Owned: Like New
"Pre-Owned Dell Optiplex 7010-SFF Desktop PC with Intel Core i5 Processor, 16GB Memory, 2TB Hard Drive and Windows 11 Pro (Monitor Not Included) - Used",TDV-8WGX-UMK,0.00,0,0,0,"",950405152,950405152,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,Pre-Owned: Like New
"Pre-Owned Windows 11 computer bundle HP Elite Desktop Computer PC, 3.1 GHz, Intel Core i7, 8GB RAM, 2TB HDD, 22 inch LED Monitor, RGB Keyboard Mouse, Wifi, 1080P webcam",1MT-T5E-B2GC,0.00,0,0,0,"",187670780,187670780,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Good
"Pre-Owned Dell Optiplex 7010-SFF WA1-0406 Desktop PC with Intel Core i5-3470 Processor, 16GB Memory, 512SSD Hard Drive and Windows 11 Pro (Monitor Not Included) - Used",RSA-LQDT-HJS,0.00,0,0,0,"",519799107,519799107,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Like New
HP Black Compaq 8300 Desktop Intel i5 Quad Core 3.3GHz 8GB RAM 2TB HDD Intel HD Graphics DVD-RW Windows 10 Professional,NGJ-H6T-PYD,0.00,0,0,0,"",169045050,169045050,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,New
"HP ProDesk 6300 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB DDR3 RAM, 2TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit",ZZP-OR8-JIK,294.00,2,2,4,25.0,55484937,55484937,15,13.333333333333334,294.00,0.00,0.00,TABLETS,HP,69.67925262451172,276.36,147.00000000000000000,0,New
"Restored Dell OptiPlex 990 Desktop Tower Computer, Intel Core i7, 16GB RAM, 1TB HD, DVD-ROM, Windows 10 Home, Black (Refurbished)",SJ1-2K81-S55,0.00,0,1,2,50.0,799734567,799734567,2,50.0,128.00,128.00,0.00,TABLETS,Dell,100.0,0.00,128.00000000000000000,1,Restored: Like New
"Dell OptiPlex 9010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 11 Professional 64bit (Monitor Not Included)",UW2-JLAS-81I,-197.16,-1,0,0,"",581619492,581619492,0,"",0.00,0.00,197.16,COMPUTING,Dell,0.0,-185.33,"",0,New
"Restored Work from home Ultra Slim HP 8200 USFF Mini Desktop Computer Core i52nd 8GB Ram, 500GB HDD, Dual 17"" LCD, WiFi, Bluetooth, Win10 Home (Refurbished)",GFK-I2D-LAO,0.00,0,0,0,"",834489423,834489423,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Restored: Like New
"Dell Optiplex 9010, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Win10, DVD, WIFI, KBMI",PYA-AYZ-VMP,0.00,0,0,0,"",827234634,827234634,0,"",0.00,0.00,0.00,TABLETS,Dell,32.653114318847656,0.00,"",0,Pre-Owned: Good
"HP EliteDesk 8100 Desktop PC, 3.20GHz Intel i5 Dual Core, 16GB DDR3 RAM, 2TB HDD, Windows 10 Home 64bit, 19"" Dual Monitors",AZY-EJ-5BJ,2548.28,14,22,663,3.469079939668175,1438726628,1438726628,896,2.5669642857142856,4004.44,182.02,1274.14,TABLETS,HP,10.564217361749387,2395.40,182.02000000000000000,1,New
"Windows 11 Pro Dell OptiPlex 7010 Desktop Computer, Intel Core i5 3rd Quad-core 3.30 GHz, 16GB RAM DDR3 SDRAM, 500GB HDD, Small Form Factor, Black, Gray with (Monitor Not Included)",KC2I-UGAI-OYPR7,1678.98,15,20,698,3.4383954154727796,451397237,451397237,2404,1.8718801996672214,3016.55,0.00,1337.57,COMPUTING,Dell,23.333333333333332,1569.79,131.15434782610000000,0,New
"Pre-Owned Windows 11 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 250GB Hard Drive with a 19"" LCD Monitor Keyboard and Mouse",7B4-48E-YOF,279.80,2,2,0,"",921534021,921534021,29,6.896551724137931,279.80,0.00,0.00,TABLETS,HP,2.0408147176106772,263.02,139.90000000000000000,0,Pre-Owned: Like New
"Dell Optiplex 3020 Desktop Computer, Intel Core I5, 16GB RAM 1TB HDD Windows 7 Pro, Includes 19 in LCD Monitor, USB Keyboard and Mouse 1 with 19"" LCD Monitor",XTY-TAV4-J5Q,0.00,0,5,71,7.042253521126761,484183836,484183836,118,4.23728813559322,927.60,185.52,742.08,COMPUTING,Dell,16.666666666666668,0.00,185.52000000000000000,1,New
"Lenovo M92P Desktop Computer, Intel Quad-Core i5, 8GB RAM, 500GB HD",KN4-5S92-S82,158.16,1,3,27,11.11111111111111,145314788,145314788,46,6.521739130434782,474.48,0.00,316.32,COMPUTING,Lenovo,17.870711239901457,148.67,158.16000000000000000,0,New
"Dell OptiPlex 790 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 10 Professional 64bit with 17"" LCD Monitor",ZTM-FY31-5RK,192.28,1,1,3,33.33333333333333,931246916,931246916,3,33.33333333333333,192.28,0.00,0.00,COMPUTING,Dell,0.0,180.74,192.28000000000000000,0,New
Restored Dell XPS 15 9560 15.6” 4K Touchscreen Intel Core i7-7700HQ 16GB RAM 512GB SSD NVIDIA GTX 1050 Windows 10 Pro (Refurbished),UP2-2LC-T2FY,0.00,0,0,0,"",5128905439,5128905439,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,Restored: Like New
"Pre-Owned Used Windows 11 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i3 3.2GHz Processor 16GB RAM 2TB Hard Drive with a i9"" LCD Monitor Keyboard and Mouse",RR4-6J55-E34,841.05,5,13,338,2.366863905325444,518265441,518265441,745,1.74496644295302,2186.73,168.21,1177.47,TABLETS,HP,23.53315579891205,790.60,168.21000000000000000,1,Pre-Owned: Good
"Dell OptiPlex 3020 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core , 16GB DDR3 RAM, 500GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 11 Pro 64bit (Monitor Not Included)",8QR-0BAF-2CS,328.96,2,2,6,33.33333333333333,298179368,298179368,8,25.0,328.96,0.00,0.00,TABLETS,Dell,100.0,309.22,164.48000000000000000,0,New
"Dell OptiPlex Desktop, Core i7, 8GB, 500GB HDD, LCD Monitor, Keyboard, Mouse, Black,7010",00885865322197,1171.56,8,12,218,5.5045871559633035,859846893,859846893,324,3.7037037037037033,1904.06,146.52,585.98,COMPUTING,Dell,37.44239667057991,1110.04,146.46615384620000000,1,New
"Windows 10 Pro Dell OptiPlex 7010 Desktop Computer, Intel Core i5 i5-4590 Quad-core (4 Core) 3.30 GHz, 16GB RAM DDR3 SDRAM, 240SSD HDD, Small Form Factor, Black, Gray with Monitor Not Included Monitor",E0H-AHFA-20C,0.00,0,1,1,100.0,340976631,340976631,2,50.0,195.53,0.00,195.53,COMPUTING,Dell,50.0,0.00,195.53000000000000000,0,New
Restored Dell Optiplex 9020 MT i7-4770 3.60GHZ 16GB 2000GB HDD Windows 10 Pro (Refurbished),BUG-I3G-PIM,478.24,3,4,6,50.0,55765998,55765998,64,12.5,647.86,0.00,169.62,TABLETS,Dell,46.53062286376953,449.54,161.96500000000000000,0,Restored: Like New
"Lenovo ThinkCentre M93P Desktop Computers, Intel Core i5, 16GB, 1TB HD, DVD, Black",OSK-U3C-KVG,0.00,0,0,0,"",688733869,688733869,4,0.0,0.00,0.00,0.00,COMPUTING,Lenovo,20.0,0.00,"",0,New
Dell Optiplex 7010 Windows 11 Pro Premium Desktop PC Tower Core i5 3.1GHz Processor 8GB RAM 1TB Hard Drive DVD-RW Wifi with a (Monitor Not Included)-Used Computer,VI7-1S-0O7,163.29,1,1,1,100.0,2633152261,2633152261,2,50.0,163.29,0.00,0.00,TABLETS,Dell,16.326557159423828,153.49,163.29000000000000000,0,New
"Restored Dell Optiplex Desktop Computer Bundle with an Intel Core i5 Processor 4GB RAM 500GB HD DVD-RW Wifi and a 17"" LCD Windows 10 (Refurbished)",JG7-EYG-2B2,0.00,0,0,0,"",868585494,868585494,4,0.0,0.00,0.00,0.00,TABLETS,Dell,75.99612744649251,0.00,"",0,Restored: Like New
Lenovo Thinkpad T460 Laptop Intel Core i5 2.40 GHz 8GB Ram 256GB SSD Windows 10 Pro (Reused),DKE-ETV-ZVKL,0.00,0,1,2,50.0,460101970,460101970,88,3.4090909090909087,299.74,0.00,299.74,TABLETS,Lenovo,11.224480946858725,0.00,149.87000000000000000,0,New
"Restored Dell Optiplex 990 Desktop Tower Computer, Intel Core i5, 8GB RAM, 2TB HD, DVD-ROM, Windows 11 Pro, Black with (Monitor Not Included) (Refurbished)",KZQ-PDN5-ONZ,473.67,3,3,2,50.0,630490667,630490667,7,42.857142857142854,473.67,0.00,0.00,TABLETS,Dell,77.55103810628255,445.26,157.89000000000000000,0,Restored: Like New
"Restored Dell OptiPlex 7010 Windows 11 Professional Desktop Computer PC Tower Intel 3.0GHz 8GB Ram 1TB Hard Drive DVD w/17"" LCD Monitor Computer (Refurbished)",OB9-6G51-I51,143.27,1,1,9,11.11111111111111,150366184,150366184,18,5.555555555555555,143.27,0.00,0.00,TABLETS,Dell,100.0,134.67,143.27000000000000000,0,New
"Dell Optiplex 3020 Desktop Computer, Intel Core I5, 16GB RAM 1TB HDD Windows 11 Pro, Includes 19 in , USB Keyboard and Mouse 1 (Monitor Not Included)",K5Q-MXBE-IE6,354.36,2,3,6,50.0,560647726,560647726,13,23.076923076923077,531.54,0.00,177.18,COMPUTING,Dell,8.755698919296265,333.10,177.18000000000000000,0,New
Lenovo M92P Desktop Computer PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 2TB HDD Windows 10 Pro with AMD RADEON RX Graphics Card (Roblox Ready),HK3-8K81-C95,0.00,0,0,0,"",752653961,752653961,0,"",0.00,0.00,0.00,COMPUTING,Lenovo,0.0,0.00,"",0,New
"Pre-Owned Dell OptiPlex 3020 Desktop Computer Tower Windows 11 Pro Intel Core i5 Processor 16GB RAM 512SSD HDD with 19"" Monitor Wi-Fi and Keyboard, Mouse - Used Desktop PC",CZD-QF4A-B2U,0.00,0,0,0,"",588494329,588494329,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Good
Restored Gaming Lenovo M91 Desktop SFF Computer PC Intel Core i5 Processor 8GB Ram 500GB HDD NVIDIA GT 1030 DDR5 Bto KB & Mouse Wifi Adapter Bluetooth Windows 10 (Refurbished),QNL-M2L-HHT,0.00,0,0,0,"",206984855,206984855,2,0.0,0.00,0.00,0.00,TABLETS,Lenovo,0.0,0.00,"",0,Restored: Like New
"Restored Dell Optiplex 9010-SFF WA1-0413 Desktop PC with Intel Core i5-3570 Processor, 4GB Memory, 250GB Hard Drive and Windows 10 Pro (Monitor Not Included) (Refurbished)",KTK-XJL-8AV,0.00,0,0,0,"",50644480,133818683,0,"",0.00,0.00,0.00,TABLETS,Dell,27.988384246826172,0.00,"",0,Restored: Like New
"Pre-Owned Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 500GB Hard Drive Windows 11 Pro 64bit with a i9"" LCD Monitor Keyboard and Mouse Used",VF7-3X49-Y86,0.00,0,0,0,"",320844434,320844434,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Good
"Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 1TB Hard Drive Windows 11 Pro 64bit with a 17"" LCD Monitor Keyboard and Mouse (Used-Like )",UQ3-3HK-P8W,256.00,1,1,2,50.0,228354909,228354909,9,11.11111111111111,256.00,0.00,0.00,TABLETS,HP,0.0,240.64,256.00000000000000000,0,New
"Dell Optiplex 3020 Desktop Computer, Intel Core I5, 16GB RAM 500GB HDD Windows 11 Pro, Includes 19 in , USB Keyboard and Mouse 1 (Monitor Not Included)",ZR1-TYVK-X2T,0.00,0,1,2,50.0,116088834,116088834,4,25.0,165.76,0.00,165.76,TABLETS,Dell,50.0,0.00,165.76000000000000000,0,New
"Pre-Owned Dell OptiPlex 7010 Tower Computer PC, 3.20 GHz Intel i5 Quad Core, 16GB DDR3 RAM, 500GB HDD, Windows 7 Professional 64-Bit, Wi-Fi (Used ) with 19"" LCD Monitor",G4K-HL6X-W5R,0.00,0,0,0,"",404461562,404461562,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Like New
Restored Dell Optiplex 7010 Windows 11 Pro Desktop PC Tower i5 Processor 3.0GHz Processor 16GB RAM 1TB Hard Drive DVD-RW Wifi with a Monitor Not Included- Computer (Refurbished),3R7-GI-I8P,204.18,1,1,1,100.0,2635366270,2635366270,5,20.0,204.18,0.00,0.00,TABLETS,Dell,100.0,191.93,204.18000000000000000,0,Restored: Like New
"Dell Optiplex 7010 Ultra Small Tiny Desktop Micro Computer PC Intel Core i5, 8GB Ram, 248GB Solid State SSD, WiFi, Bluetooth, Windows 11 Pro (Monitor Not Included)",BN6-7W29-C71,195.07,1,1,3,33.33333333333333,165912811,165912811,7,14.285714285714285,195.07,0.00,0.00,COMPUTING,Dell,0.0,183.37,195.07000000000000000,0,New
